title,size,price,bedrooms,bathrooms
فيلا للبيع في حي عكاظ ، الرياض,285.0,900000.0,4.70312813314618,5.0
فيلا للبيع في حي العوالي ، الرياض,420.0,1350000.0,5.0,5.0
فيلا للبيع في الرياض,280.0,700000.0,5.0,5.0
فيلا للبيع في شارع مباركة بنت عبدالقادر الطبرية ، الرياض,300.0,1500000.0,6.0,5.0
فيلا للبيع في الرياض,643.0,1600000.0,6.0,5.0
فيلا للبيع في حي العوالي ، الرياض,420.0,1350000.0,5.0,5.0
فيلا للبيع في الرياض,360.0,1950000.0,6.0,5.0
فيلا للبيع في طريق ديراب الفرعي ، حي ديراب ، الرياض,300.0,1000000.0,5.0,5.0
فيلا للبيع في حي الرمال ، الرياض,250.0,1050000.0,4.0,4.0
فيلا للبيع في طريق ديراب ، حي ديراب ، الرياض,250.0,820000.0,4.0,5.0
فيلا للبيع في شارع خالد بن الوليد ، حي الحمراء ، الرياض,475.6799679165831,1895102.5614597956,5.0,5.0
فيلا للبيع في حي القيروان ، الرياض,360.0,1650000.0,5.0,5.0
فيلا للبيع في الرياض,450.0,1050000.0,5.0,5.0
فيلا للبيع في الرياض,200.0,840000.0,5.0,5.0
فيلا للبيع في طريق السيل الكبير ، الرياض,200.0,830000.0,4.70312813314618,5.0
فيلا للبيع في حي القادسية ، الرياض,258.0,1100000.0,4.0,4.0
فيلا للبيع في شارع الامير ناصر بن فرحان ، حي صلاح الدين ، الرياض,251.0,1250000.0,4.70312813314618,5.0
فيلا للبيع في حي الرمال ، الرياض,324.0,1100000.0,5.0,5.0
فيلا للبيع في المملكة العربية السعودية,375.0,900000.0,3.0,4.0
فيلا للبيع في شارع الامير سعود بن عبدالله بن جلوي ، الرياض,210.0,1200000.0,4.0,4.0
فيلا للبيع في الرياض,270.0,1200000.0,4.0,5.0
فيلا للبيع في المملكة العربية السعودية,543.0,1050000.0,3.0,3.0
فيلا للبيع في شارع السلامه ، الرياض,315.0,1850000.0,4.0,4.0
فيلا للبيع في شارع القويمية ، حي الحزم ، الرياض,250.0,850000.0,5.0,5.0
فيلا للبيع في الرياض,435.0,1650000.0,4.0,5.0
فيلا للبيع في طريق السيل الكبير ، الرياض,200.0,800000.0,4.70312813314618,5.0
فيلا للبيع في حي الياسمين ، الرياض,360.0,1800000.0,4.0,5.0
فيلا للبيع في الرياض,340.0,1600000.0,4.0,3.0
فيلا للبيع في حي القيروان ، الرياض,300.0,1700000.0,4.0,3.0
فيلا للبيع في الرياض,370.0,2000000.0,5.0,5.0
فيلا للبيع في شارع ابن الهيثم ، حي الخليج ، الرياض,313.0,1350000.0,5.0,4.0
فيلا للبيع في الرياض,360.0,850000.0,4.0,5.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,375.0,1170000.0,5.0,4.0
فيلا للبيع في حي الياسمين ، الرياض,375.0,1800000.0,3.0,5.0
فيلا للبيع في شارع المطري ، حي الحزم ، الرياض,312.0,1050000.0,4.0,5.0
فيلا للبيع في الرياض,280.0,850000.0,4.0,4.0
فيلا للبيع في شارع عبدالقادر الجزائري ، حي الدار البيضاء ، الرياض,314.0,1000000.0,5.0,5.0
فيلا للبيع في الرياض,412.0,1270000.0,4.0,3.0
فيلا للبيع في الرياض,450.0,1000000.0,3.0,4.0
فيلا للبيع في حي القادسية ، الرياض,390.0,1550000.0,4.0,4.0
فيلا للبيع في الرياض,340.0,1200000.0,3.0,3.0
فيلا للبيع في الرياض,358.0,1100000.0,5.0,5.0
فيلا للبيع في الرياض,230.0,1200000.0,4.0,5.0
فيلا للبيع في شارع محمد البشر ، الرياض,410.0,2000000.0,5.0,5.0
فيلا للبيع في شارع ريحانه بنت زيد ، الرياض,325.0,1500000.0,4.0,3.0
فيلا للبيع في طريق السيل الكبير ، الرياض,370.0,880000.0,4.0,4.0
فيلا للبيع في حي المونسية ، الرياض,360.0,1000000.0,4.0,5.0
فيلا للبيع في شارع سميراء ، حي حطين ، الرياض,225.0,1550000.0,4.0,3.0
فيلا للبيع في شارع العمارية ، حي ظهرة لبن ، الرياض,475.6799679165831,1895102.5614597956,4.0,5.0
فيلا للبيع في شارع اليتمه ، حي الحمراء ، الرياض,475.6799679165831,1895102.5614597956,5.0,4.0
فيلا للبيع في شارع الامام مسلم ، حي بدر ، الرياض,410.0,1150000.0,5.0,5.0
فيلا للبيع في شارع الامام مسلم ، حي بدر ، الرياض,420.0,1250000.0,5.0,5.0
فيلا للبيع في شارع الامام مسلم ، حي بدر ، الرياض,300.0,900000.0,5.0,4.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,360.0,850000.0,3.0,3.0
فيلا للبيع في شارع البيئه ، حي بدر ، الرياض,325.0,1050000.0,4.0,5.0
فيلا للبيع في حي المونسية ، الرياض,375.0,1500000.0,4.0,4.0
فيلا للبيع في حي العوالي ، الرياض,450.0,1500000.0,4.70312813314618,5.0
فيلا للبيع في حي الملقا ، الرياض,350.0,2300000.0,4.0,5.0
فيلا للبيع في شارع عبدالرزق بليله ، حي العوالي ، الرياض,360.0,1200000.0,4.70312813314618,5.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,450.0,1400000.0,5.0,5.0
فيلا للبيع في الرياض,665.0,1895102.5614597956,5.0,5.0
فيلا للبيع في حي العوالي ، الرياض,420.0,1350000.0,6.0,5.0
فيلا للبيع في حي العوالي ، الرياض,315.0,1200000.0,4.70312813314618,5.0
فيلا للبيع في شارع عبدالرزق بليله ، حي العوالي ، الرياض,315.0,1250000.0,4.70312813314618,5.0
فيلا للبيع في شارع عبدالرزق بليله ، حي العوالي ، الرياض,450.0,1500000.0,4.70312813314618,5.0
فيلا للبيع في حي المناخ ، الرياض,420.0,900000.0,5.0,3.0
فيلا للبيع في حي طويق ، الرياض,300.0,920000.0,5.0,5.0
فيلا للبيع في شارع القوات الخاصة ، الرياض,325.0,1400000.0,5.0,4.0
فيلا للبيع في شارع دجلة ، حي الصحافة ، الرياض,475.6799679165831,1895102.5614597956,6.0,5.0
فيلا للبيع في شارع القادسيه ، حي الربيع ، الرياض,250.0,1400000.0,4.0,3.0
فيلا للبيع في الرياض,348.0,1500000.0,5.0,4.0
فيلا للبيع في حي المونسية ، الرياض,300.0,1290000.0,4.0,5.0
فيلا للبيع في شارع الذهبي ، الرياض,200.0,800000.0,5.0,5.0
فيلا للبيع في حي الملقا ، الرياض,410.0,2500000.0,4.0,5.0
فيلا للبيع في الرياض,372.0,1300000.0,5.0,5.0
فيلا للبيع في شارع الظاهرة ، حي الازدهار ، الرياض,325.0,2000000.0,5.0,5.0
فيلا للبيع في طريق السيل الكبير ، الرياض,200.0,870000.0,4.70312813314618,5.0
فيلا للبيع في شارع وادي الساحل ، حي القادسية ، الرياض,406.0,1600000.0,5.0,3.0
فيلا للبيع في الرياض,656.0,1895102.5614597956,5.0,5.0
فيلا للبيع في الرياض,330.0,685000.0,5.0,4.0
فيلا للبيع في شارع هبة الله بن عساكر ، حي الخليج ، الرياض,475.6799679165831,1500000.0,5.0,3.0
فيلا للبيع في شارع محمد المقدمي ، حي النفل ، الرياض,290.0,1600000.0,4.0,4.0
فيلا للبيع في الرياض,310.0,1470000.0,4.0,4.0
فيلا للبيع في الرياض,402.0,1650000.0,4.0,3.0
فيلا للبيع في الرياض,250.0,1400000.0,4.0,5.0
فيلا للبيع في الرياض,250.0,1150000.0,5.0,5.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,360.0,870000.0,5.0,5.0
فيلا للبيع في شارع الخرمة ، حي هجرة لبن ، الرياض,475.6799679165831,3000000.0,5.0,5.0
فيلا للبيع في الرياض,348.0,1500000.0,5.0,4.0
فيلا للبيع في الرياض,375.0,890000.0,5.0,5.0
فيلا للبيع في شارع وادي الرمله ، حي طويق ، الرياض,400.0,650000.0,4.0,3.0
فيلا للبيع في طريق الامير عبدالرحمن بن سعود ، الرياض,450.0,1450000.0,5.0,5.0
فيلا للبيع في الرياض,200.0,850000.0,5.0,5.0
فيلا للبيع في الرياض,335.0,1650000.0,4.0,3.0
فيلا للبيع في حي الياسمين ، الرياض,360.0,1900000.0,5.0,5.0
فيلا للبيع في شارع الرحاله ، حي طويق ، الرياض,456.0,1050000.0,5.0,5.0
فيلا للبيع في شارع حلب ، حي العليا ، الرياض,579.0,1500000.0,4.70312813314618,5.0
فيلا للبيع في المملكة العربية السعودية,265.0,950000.0,4.70312813314618,4.0
فيلا للبيع في حي الياسمين ، الرياض,625.0,1895102.5614597956,5.0,5.0
فيلا للبيع في شارع الملعب ، حي ظهرة لبن ، الرياض,270.0,1050000.0,5.0,5.0
فيلا للبيع في المملكة العربية السعودية,432.0,1400000.0,5.0,4.0
فيلا للبيع في الرياض,475.6799679165831,1895102.5614597956,6.0,5.0
فيلا للبيع في طريق السيل الكبير ، الرياض,200.0,800000.0,4.70312813314618,5.0
فيلا للبيع في حي المعيزيلة ، الرياض,309.0,1150000.0,4.0,3.0
فيلا للبيع في الرياض,200.0,830000.0,4.70312813314618,5.0
فيلا للبيع في شارع الامير سلمان بن محمد بن سعود ، حي الصحافة ، الرياض,325.0,1750000.0,5.0,5.0
فيلا للبيع في حي المونسية ، الرياض,210.0,1000000.0,5.0,4.449167836374574
فيلا للبيع في شارع قرطاجنة ، حي العوالي ، الرياض,313.0,850000.0,3.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,337.0,1850000.0,5.0,5.0
فيلا للبيع في حي طويق ، الرياض,300.0,920000.0,4.0,4.0
فيلا للبيع في حي الرمال ، الرياض,331.0,1200000.0,3.0,4.0
فيلا للبيع في شارع الحكمة ، حي الحمراء ، الرياض,475.6799679165831,1895102.5614597956,3.0,3.0
فيلا للبيع في المملكة العربية السعودية,450.0,2100000.0,4.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,360.0,2100000.0,4.0,3.0
فيلا للبيع في الرياض,300.0,950000.0,5.0,4.449167836374574
فيلا للبيع في طريق الإمام عبدالله بن سعود بن عبدالعزيز الفرعي ، حي القادسية ، الرياض,372.0,1400000.0,4.0,3.0
فيلا للبيع في الرياض,651.0,1895102.5614597956,4.0,5.0
فيلا للبيع في حي اليرموك ، الرياض,325.0,1380000.0,4.0,4.449167836374574
فيلا للبيع في حي المونسية ، الرياض,312.0,1400000.0,6.0,5.0
فيلا للبيع في شارع السرور ، حي النهضة ، الرياض,475.6799679165831,2800000.0,5.0,5.0
فيلا للبيع في حي المونسية ، الرياض,312.0,1400000.0,3.0,4.449167836374574
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,270.0,1000000.0,5.0,4.0
فيلا للبيع في الرياض,240.0,850000.0,5.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,360.0,1800000.0,4.0,5.0
فيلا للبيع في شارع وعله ، حي ظهرة لبن ، الرياض,475.6799679165831,2150000.0,5.0,5.0
فيلا للبيع في حي الرمال ، الرياض,336.0,1150000.0,5.0,3.0
فيلا للبيع في حي المونسية ، الرياض,300.0,1400000.0,4.0,5.0
فيلا للبيع في المملكة العربية السعودية,300.0,1370000.0,4.0,4.0
فيلا للبيع في حي الرمال ، الرياض,427.0,1300000.0,3.0,4.0
فيلا للبيع في حي الرمال ، الرياض,300.0,1050000.0,4.0,4.0
فيلا للبيع في حي الرمال ، الرياض,427.0,1300000.0,4.0,4.0
فيلا للبيع في شارع محمد المنصوري ، الرياض,360.0,1900000.0,5.0,5.0
فيلا للبيع في المملكة العربية السعودية,500.0,950000.0,6.0,4.0
فيلا للبيع في طريق النفود ، حي عكاظ ، الرياض,360.0,1200000.0,3.0,3.0
فيلا للبيع في شارع عنابه ، حي حطين ، الرياض,225.0,1600000.0,4.0,5.0
فيلا للبيع في شارع الحنفي ، حي اشبيلية ، الرياض,550.0,2000000.0,4.70312813314618,5.0
فيلا للبيع في المملكة العربية السعودية,458.0,1500000.0,5.0,5.0
فيلا للبيع في شارع الطائف ، حي ظهرة لبن ، الرياض,450.0,1400000.0,6.0,5.0
فيلا للبيع في الرياض,312.0,1100000.0,4.0,5.0
فيلا للبيع في ضاحية نمار ، الرياض,303.0,430000.0,4.0,3.0
فيلا للبيع في شارع ابي بكر الايوبي ، حي النسيم الغربي ، الرياض,600.0,850000.0,4.70312813314618,5.0
فيلا للبيع في شارع ابن ابي الطاهر ، حي الدار البيضاء ، الرياض,450.0,1350000.0,6.0,5.0
فيلا للبيع في الرياض,415.0,950000.0,4.70312813314618,5.0
فيلا للبيع في الرياض,360.0,1200000.0,5.0,3.0
فيلا للبيع في الرياض,262.0,1400000.0,4.0,3.0
فيلا للبيع في المملكة العربية السعودية,262.0,1200000.0,5.0,5.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,390.0,1050000.0,5.0,5.0
فيلا للبيع في شارع ال طياش ، حي عكاظ ، الرياض,390.0,1150000.0,5.0,5.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,450.0,1400000.0,5.0,4.0
فيلا للبيع في شارع السلامه ، الرياض,400.0,2250000.0,5.0,5.0
فيلا للبيع في شارع رغدان ، حي نمار ، الرياض,475.6799679165831,1200000.0,4.0,5.0
فيلا للبيع في شارع علي البجادي ، الرياض,300.0,1100000.0,4.0,5.0
فيلا للبيع في طريق الصحابة ، حي المونسية ، الرياض,312.0,1400000.0,4.0,4.0
فيلا للبيع في شارع رقم 358 ، الرياض,600.0,3000000.0,5.0,5.0
فيلا للبيع في طريق الصحابة ، حي المونسية ، الرياض,312.0,1380000.0,4.0,5.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,250.0,850000.0,5.0,4.0
